episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
33,4496,0.9525422222222222,-5.5350816888809184,0.4488888888888889,0,203,0.49261083743842365,0.024630541871921183,0.15270935960591134,0.06403940886699508,0.0,0.6699507389162561,0.16748768472906403,0.1625615763546798,18.0,0.12315270935960591,0.04938271604938272,140.30553989410393,0.003167689920012356,0.71273023200278,0.0,0.7037037037037037,0.14666666666666667,0.26666666666666666,0.4177777777777778,0.016497318167239428,0.0047198703279718755,0.08073657117784024,0.145875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,4679,0.9506105555555555,-5.87519418048859,0.36,0,183,0.4371584699453552,0.03825136612021858,0.22950819672131148,0.04371584699453552,0.0,0.7049180327868853,0.15846994535519127,0.1366120218579235,25.0,0.1912568306010929,0.044444444444444446,120.25899219512901,0.0029565818660665364,0.6652309198649706,0.0,0.6666666666666666,0.1511111111111111,0.26666666666666666,0.32,0.016866080556064846,0.005200511845760048,0.0800382062792778,0.14575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,4837,0.9489427777777778,-14.357105352401733,0.21777777777777776,0,158,0.3037974683544304,0.03164556962025317,0.310126582278481,0.08227848101265822,0.0,0.6455696202531646,0.17721518987341772,0.17721518987341772,47.0,0.4050632911392405,0.030476190476190473,100.2771938323972,0.0021274362113672383,0.4786731475576287,0.0,0.4418604651162791,0.11555555555555555,0.2088888888888889,0.21777777777777776,0.01594227720052004,0.005167682748287916,0.07398863546550274,0.145625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,4988,0.9473488888888889,-8.043858954429627,0.3333333333333333,-1,151,0.4900662251655629,0.033112582781456956,0.18543046357615894,0.06622516556291391,0.013245033112582781,0.7086092715231788,0.152317880794702,0.1390728476821192,22.0,0.1986754966887417,0.06222222222222212,117.8843709945677,0.0027899278429711826,0.627733764668516,0.0,0.7352941176470589,0.1688888888888889,0.23555555555555555,0.3288888888888889,0.014122686628252269,0.004562770365737379,0.06570388861000538,0.1455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,5109,0.9460716666666666,-2.551885443687439,0.28888888888888886,0,121,0.5289256198347108,0.024793388429752067,0.12396694214876033,0.049586776859504134,0.008264462809917356,0.6776859504132231,0.15702479338842976,0.1652892561983471,10.0,0.06611570247933884,0.05976719576719576,80.1512899398802,0.003548844250139957,0.7984899562814903,0.0,0.625,0.13333333333333333,0.21333333333333335,nan,0.01467602988705039,0.004563813959248364,0.06955952420830727,0.145375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,5234,0.9447522222222222,-8.149776164054872,0.2577777777777778,0,125,0.456,0.024,0.216,0.048,0.008,0.696,0.16,0.144,29.0,0.192,0.05066666666666666,90.3788206100462,0.0028030165875518594,0.6306787321991683,0.0,0.53125,0.1511111111111111,0.2577777777777778,nan,0.0166055410169065,0.005015716073103249,0.07979226037859917,0.14525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,5447,0.9425038888888889,-48.25880319404603,0.26222222222222225,0,213,0.27230046948356806,0.023474178403755867,0.3474178403755869,0.056338028169014086,0.0,0.6431924882629108,0.14553990610328638,0.2112676056338028,116.0,0.5305164319248826,0.028641975308641973,140.24574470520082,0.0018380434880190593,0.41355978480428823,0.0,0.38095238095238093,0.13777777777777778,0.26222222222222225,0.26222222222222225,0.016373805608600377,0.004258001688867807,0.08348529748618602,0.145125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,5582,0.9410788888888889,-3.0115639045238494,0.3288888888888889,0,135,0.5407407407407407,0.044444444444444446,0.11851851851851852,0.044444444444444446,0.0,0.7037037037037037,0.16296296296296298,0.13333333333333333,18.0,0.1111111111111111,0.05962962962962964,100.44346575736989,0.0032301199684623473,0.726776992904028,0.0,0.7575757575757576,0.13777777777777778,0.2577777777777778,nan,0.011971787922084332,0.005231550033204258,0.04648439958691597,0.145,-4.292274674630165,0.27555555555555555,0.0,137.2,0.0,1.0,0.4397405343891906,0.2683502558575067,0.14069275973338125,0.03334080401681186,0.0010416666666666667,0.8487835499800787,0.11656654418667294,0.0346499058332485,30.4,0.3217042590957765,0.04582037037037038,109.44356832981093,0.002448602613901012,0.5509355881277277,0.0,0.4829765435802587,0.1408888888888889,0.24641975308641978,0.3055555555555556,-6.873201299023627,0.27155555555555555,0.0,138.3,0.0,1.0,0.4322881518778855,0.256352570632011,0.12342748019840692,0.07991190817270663,0.0006711409395973154,0.8120682027083035,0.10905957462481015,0.0788722226668864,43.3,0.3626034761921421,0.04742982456140351,110.31810760974865,0.0024099151851026336,0.5422309166480925,0.0,0.44684269162210344,0.15022222222222223,0.2293333333333333,0.3155555555555556,0.5139779984774363
41,5651,0.9403505555555556,-5.858612651348112,0.13333333333333333,0,69,0.42028985507246375,0.0,0.2898550724637681,0.0,0.028985507246376812,0.7101449275362319,0.11594202898550725,0.17391304347826086,21.0,0.2318840579710145,0.04951267056530215,50.32964429855349,0.00256089409502529,0.5762011713806903,0.0,0.45,0.07111111111111111,nan,nan,0.010460873134434223,0.004301606235094369,0.04251435194164514,0.144875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,5798,0.9387988888888888,-4.357453303575523,0.31555555555555553,0,147,0.47619047619047616,0.027210884353741496,0.19727891156462585,0.034013605442176874,0.0,0.7006802721088435,0.14965986394557823,0.14965986394557823,21.0,0.17006802721088435,0.05326599326599326,100.1947933673857,0.003105062655005989,0.6986390973763476,0.0,0.7948717948717948,0.09333333333333334,0.19555555555555557,nan,0.010601036623120308,0.0037138041108846663,0.047580191493034364,0.14475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,5936,0.9373422222222222,-3.8476817088127153,0.3111111111111111,0,138,0.5,0.028985507246376812,0.15217391304347827,0.050724637681159424,0.0,0.6811594202898551,0.16666666666666666,0.15217391304347827,15.0,0.07971014492753623,0.058632478632478634,100.52077817916842,0.003050778875985853,0.6864252470968168,0.0,0.6216216216216216,0.14666666666666667,0.22666666666666666,nan,0.010495974775403738,0.004472372122108936,0.04164980370551348,0.144625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,6131,0.9352838888888889,-19.85249999999997,0.25333333333333335,0,195,0.28717948717948716,0.041025641025641026,0.3076923076923077,0.13333333333333333,0.0,0.6358974358974359,0.1794871794871795,0.18461538461538463,88.0,0.4256410256410256,0.03236111111111112,120.49999999999962,0.002065467957584147,0.464730290456433,0.020512820512820513,0.4888888888888889,0.14666666666666667,0.18222222222222223,0.18222222222222223,0.010211581736803055,0.00425206886138767,0.04124230351299048,0.1445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,6252,0.9340066666666667,-4.9447551412582404,0.25333333333333335,0,121,0.4628099173553719,0.06611570247933884,0.1487603305785124,0.0743801652892562,0.008264462809917356,0.6776859504132231,0.1487603305785124,0.17355371900826447,25.0,0.1652892561983471,0.0507936507936508,80.46433467864973,0.0030931578553762486,0.6959605174596558,0.0,0.7931034482758621,0.13777777777777778,0.22666666666666666,nan,0.010167545359581708,0.004131188266910613,0.04181026741862297,0.144375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,6331,0.9331727777777777,-2.4991462349891664,0.19555555555555557,0,79,0.5443037974683544,0.0379746835443038,0.10126582278481013,0.05063291139240506,0.02531645569620253,0.6835443037974683,0.13924050632911392,0.17721518987341772,6.0,0.012658227848101266,0.06527777777777778,57.33472604751586,0.003333252363545415,0.7499817817977185,0.0,0.8571428571428571,0.13333333333333333,nan,nan,0.009149209642782808,0.003714509354904294,0.03767556268721819,0.14425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,6493,0.9314627777777778,-4.018227920055393,0.38222222222222224,0,162,0.5246913580246914,0.024691358024691357,0.12962962962962962,0.05555555555555555,0.0,0.6790123456790124,0.15432098765432098,0.16666666666666666,8.0,0.06172839506172839,0.05878306878306879,120.24978971481312,0.003141608635438976,0.7068619429737695,0.0,0.7441860465116279,0.14666666666666667,0.21333333333333335,0.3511111111111111,0.00905914157629013,0.003450472862459719,0.0389153067022562,0.144125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,6643,0.9298794444444445,-5.97077096605301,0.3111111111111111,0,150,0.46,0.02666666666666667,0.18,0.03333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,22.0,0.19333333333333333,0.051111111111111114,100.53115205764746,0.0030504640640228137,0.686354414405133,0.0,0.5777777777777777,0.12,0.23555555555555555,0.3111111111111111,0.009065413288772107,0.0038290685741230847,0.03636350743472576,0.144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,6862,0.9275677777777778,-4.1429368667602535,0.4088888888888889,0,219,0.4155251141552511,0.1461187214611872,0.0821917808219178,0.0867579908675799,0.0,0.6438356164383562,0.182648401826484,0.1735159817351598,21.0,0.2511415525114155,0.046341780376868105,140.41844635009727,0.0028802800127560617,0.6480630028701138,0.0,0.5517241379310345,0.1688888888888889,0.23555555555555555,0.31555555555555553,0.009854183252900838,0.0037855277070775626,0.042180055379867555,0.143875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,7010,0.9260055555555555,-8.100192423820499,0.25333333333333335,0,148,0.3783783783783784,0.02702702702702703,0.28378378378378377,0.04054054054054054,0.0,0.6891891891891891,0.1554054054054054,0.1554054054054054,37.0,0.30405405405405406,0.04238325281803543,100.54468975067111,0.002475405608253196,0.5569662618569691,0.0,0.525,0.1111111111111111,0.17333333333333334,nan,0.009607143327593803,0.0037916599307209254,0.040455536916852,0.14375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,7145,0.9245805555555555,-0.25554928946494837,0.41333333333333333,0,135,0.6814814814814815,0.014814814814814815,0.044444444444444446,0.007407407407407408,0.0,0.7407407407407407,0.14074074074074075,0.11851851851851852,5.0,0.0,0.07592592592592591,100.48142180442795,0.004069298399108344,0.9155921397993774,0.0,0.9117647058823529,0.15555555555555556,0.3288888888888889,nan,0.008519492857158185,0.003623515972867608,0.03408860992640257,0.143625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,7285,0.9231027777777778,-3.5906584689617165,0.3244444444444444,0,140,0.5142857142857142,0.02857142857142857,0.09285714285714286,0.07142857142857142,0.0,0.6357142857142857,0.15,0.21428571428571427,14.0,0.1,0.05679012345679011,100.05389018058773,0.003198276443049146,0.7196121996860578,0.014285714285714285,0.8048780487804879,0.12444444444444444,0.2577777777777778,nan,0.008303745882585645,0.0031358716543763874,0.03601305987685919,0.1435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,7435,0.9215194444444444,-6.193260596752166,0.32,0,150,0.47333333333333333,0.006666666666666667,0.19333333333333333,0.07333333333333333,0.006666666666666667,0.6733333333333333,0.17333333333333334,0.15333333333333332,18.0,0.14,0.05259259259259259,110.2691485404966,0.0028616848840513818,0.6438790989115608,0.0,0.6578947368421053,0.08888888888888889,0.24444444444444444,0.32,0.009621699806302786,0.004144189553335309,0.038204082660377024,0.143375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,7564,0.9201577777777777,-4.933181882381441,0.27555555555555555,0,129,0.4728682170542636,0.031007751937984496,0.13953488372093023,0.046511627906976744,0.0,0.6434108527131783,0.14728682170542637,0.20930232558139536,12.0,0.10852713178294573,0.04518518518518518,100.08744649887073,0.002708742410709519,0.6094670424096418,0.0,0.675,0.11555555555555555,0.2311111111111111,nan,0.008319273497909308,0.0034061916638165714,0.034297254495322706,0.14325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,7784,0.9178355555555555,-33.68533233261109,0.35555555555555557,0,220,0.35909090909090907,0.013636363636363636,0.2727272727272727,0.07727272727272727,0.0,0.6454545454545455,0.18181818181818182,0.17272727272727273,68.0,0.41363636363636364,0.03901234567901235,140.09840316772448,0.0025061749682525948,0.5638893678568337,0.0,0.5,0.16444444444444445,0.29777777777777775,0.3511111111111111,0.008953440794721245,0.0035956996260210873,0.03743400052189827,0.143125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,7932,0.9162733333333334,-1.849019162416458,0.3688888888888889,0,148,0.5540540540540541,0.060810810810810814,0.08783783783783784,0.04054054054054054,0.006756756756756757,0.7027027027027027,0.1891891891891892,0.10810810810810811,9.0,0.08108108108108109,0.061191626409017714,100.77161107063276,0.003616538830454922,0.8137212368523574,0.0,0.6578947368421053,0.13777777777777778,0.26666666666666666,nan,0.007936720922589301,0.0029827058780938385,0.03464345894753933,0.143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,8068,0.9148377777777777,-6.073905797958373,0.28,0,136,0.45588235294117646,0.029411764705882353,0.18382352941176472,0.0661764705882353,0.0,0.6691176470588235,0.16176470588235295,0.16911764705882354,16.0,0.14705882352941177,0.04686868686868687,100.88481712341294,0.0027313877688697895,0.6145622479957025,0.0,0.6388888888888888,0.13333333333333333,0.2577777777777778,nan,0.009628658927977086,0.003450736543163657,0.043240052089095114,0.142875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,8242,0.9130011111111112,-15.268447252035143,0.28888888888888886,0,174,0.367816091954023,0.022988505747126436,0.26436781609195403,0.08045977011494253,0.0,0.6551724137931034,0.1724137931034483,0.1724137931034483,66.0,0.3620689655172414,0.04063492063492063,110.32806906700104,0.0025781693348743773,0.580088100346735,0.0,0.5217391304347826,0.14222222222222222,0.2577777777777778,0.28888888888888886,0.007122120866551995,0.0027925313217565416,0.030329874716699123,0.14275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,8415,0.911175,-3.0159273076057422,0.41333333333333333,-1,173,0.5317919075144508,0.023121387283236993,0.15028901734104047,0.04046242774566474,0.005780346820809248,0.7052023121387283,0.1329479768786127,0.16184971098265896,9.0,0.046242774566473986,0.05918564527260179,117.40883150100677,0.0034826075999690254,0.7835867099930307,0.0,0.75,0.1511111111111111,0.26222222222222225,0.3511111111111111,0.007975421100854873,0.002993686613626778,0.034928899724036455,0.142625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,8582,0.9094122222222223,-18.636406636238096,0.2577777777777778,0,167,0.3413173652694611,0.041916167664670656,0.23952095808383234,0.0718562874251497,0.0,0.6227544910179641,0.18562874251497005,0.19161676646706588,64.0,0.38323353293413176,0.03619047619047618,140.04196796417258,0.001808981529009536,0.4070208440271455,0.0,0.44,0.14222222222222222,0.24888888888888888,0.2577777777777778,0.009145362861454486,0.0031967235496267675,0.041744837909936904,0.1425,-22.441569930672646,0.38222222222222224,0.2,178.0,0.1,0.9,0.4966030257285075,0.18861049529470808,0.008622697408583686,0.16165021401046853,0.0,0.6938362184317993,0.04856039944030221,0.2576033821278985,45.2,0.2730986044142279,0.05361204185377855,129.76733267307287,0.002950870351737431,0.6639458291409219,0.0,0.5643036181878893,0.16399999999999998,0.2799999999999999,0.37555555555555553,-32.659780809211725,0.3546666666666667,0.0,179.0,0.0,1.0,0.44902547097567025,0.14565041607020562,0.0011413996492906106,0.27568422148849064,0.0,0.5958172866951666,0.04168787832478702,0.3624948349800464,62.6,0.36574317076218005,0.04890476190476191,122.22172199249249,0.002828532868154995,0.636419895334874,0.0,0.5934986455416527,0.17911111111111114,0.27555555555555555,0.33841269841269844,0.6983044384935992
61,8727,0.9078816666666667,-2.6635935237407677,0.3377777777777778,0,145,0.5172413793103449,0.05517241379310345,0.1103448275862069,0.04827586206896552,0.0,0.6827586206896552,0.14482758620689656,0.1724137931034483,11.0,0.07586206896551724,0.05666666666666667,100.79612879753087,0.0033070053117109275,0.7440761951349586,0.0,0.717948717948718,0.1511111111111111,0.26666666666666666,nan,0.008002212643623352,0.003154383087530732,0.03404972348362208,0.142375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,8957,0.9054538888888889,-8.890187534332274,0.5022222222222222,0,230,0.48695652173913045,0.013043478260869565,0.1782608695652174,0.08695652173913043,0.0,0.6782608695652174,0.15217391304347827,0.16956521739130434,38.0,0.21304347826086956,0.055111111111111125,160.00178604125986,0.003111076382918721,0.6999921861567121,0.008695652173913044,0.6296296296296297,0.17333333333333334,0.23555555555555555,0.3466666666666667,0.008873098064213991,0.0029361682129092513,0.04173588640987873,0.14225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,9111,0.9038283333333333,-21.114267962932587,0.2222222222222222,0,154,0.3181818181818182,0.01948051948051948,0.2987012987012987,0.07142857142857142,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,61.0,0.474025974025974,0.03111111111111111,100.47874250411964,0.0021674015055358486,0.48766533874556595,0.0,0.4222222222222222,0.15555555555555556,0.2222222222222222,0.2222222222222222,0.007328172260895371,0.003081505047157407,0.02987980516627431,0.142125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,9290,0.9019388888888888,-13.554175569534298,0.25333333333333335,0,179,0.3128491620111732,0.05027932960893855,0.2737430167597765,0.0893854748603352,0.0,0.6368715083798883,0.18435754189944134,0.1787709497206704,74.0,0.4748603351955307,0.03986111111111113,120.57310066223111,0.002064215712475677,0.4644485353070273,0.0,0.40816326530612246,0.15555555555555556,0.19111111111111112,0.19555555555555557,0.00749571337364614,0.003048143582418561,0.03132091383449733,0.142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
